title,description,repo_url,github_url,github_stars,language,published_date,source_url,source_name,owner
imagen-pytorch,"Implementation of Imagen, Google's Text-to-Image Neural Network, in Pytorch",https://github.com/lucidrains/imagen-pytorch,https://github.com/lucidrains/imagen-pytorch,8418,Python,2022-05-23T22:06:13+00:00Z,https://github.com/lucidrains/imagen-pytorch,GitHub,lucidrains
pytorch-cnn-visualizations,Pytorch implementation of convolutional neural network visualization techniques,https://github.com/utkuozbulak/pytorch-cnn-visualizations,https://github.com/utkuozbulak/pytorch-cnn-visualizations,8224,Python,2017-10-21T07:25:07+00:00Z,https://github.com/utkuozbulak/pytorch-cnn-visualizations,GitHub,utkuozbulak
open_nsfw,Not Suitable for Work (NSFW) classification using deep neural network Caffe models.,https://github.com/yahoo/open_nsfw,https://github.com/yahoo/open_nsfw,6018,Python,2016-08-16T20:37:47+00:00Z,https://github.com/yahoo/open_nsfw,GitHub,yahoo
cnn-text-classification-tf,Convolutional Neural Network for Text Classification in Tensorflow,https://github.com/dennybritz/cnn-text-classification-tf,https://github.com/dennybritz/cnn-text-classification-tf,5685,Python,2015-11-24T15:43:25+00:00Z,https://github.com/dennybritz/cnn-text-classification-tf,GitHub,dennybritz
neuraltalk,NeuralTalk is a Python+numpy project for learning Multimodal Recurrent Neural Networks that describe images with sentences.,https://github.com/karpathy/neuraltalk,https://github.com/karpathy/neuraltalk,5499,Python,2014-11-27T23:22:39+00:00Z,https://github.com/karpathy/neuraltalk,GitHub,karpathy
LSTM-Neural-Network-for-Time-Series-Prediction,LSTM built using Keras Python package to predict time series steps and sequences. Includes sin wave and stock market data,https://github.com/jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction,https://github.com/jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction,5211,Python,2016-12-18T16:26:20+00:00Z,https://github.com/jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction,GitHub,jaungiers
textgenrnn,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines of code.,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,4922,Python,2017-08-07T02:13:37+00:00Z,https://github.com/minimaxir/textgenrnn,GitHub,minimaxir
ignite,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,4769,Python,2017-11-23T17:31:21+00:00Z,https://github.com/pytorch/ignite,GitHub,pytorch
AITemplate,AITemplate is a Python framework which renders neural network into high performance CUDA/HIP C++ code. Specialized for FP16 TensorCore (NVIDIA GPU) and MatrixCore (AMD GPU) inference.,https://github.com/facebookincubator/AITemplate,https://github.com/facebookincubator/AITemplate,4725,Python,2022-07-15T15:40:58+00:00Z,https://github.com/facebookincubator/AITemplate,GitHub,facebookincubator
deep-daze,Simple command line tool for text to image generation using OpenAI's CLIP and Siren (Implicit neural representation network). Technique was originally created by https://twitter.com/advadnoun,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,4319,Python,2021-01-17T06:00:50+00:00Z,https://github.com/lucidrains/deep-daze,GitHub,lucidrains
SuperGluePretrainedNetwork,"SuperGlue: Learning Feature Matching with Graph Neural Networks (CVPR 2020, Oral)",https://github.com/magicleap/SuperGluePretrainedNetwork,https://github.com/magicleap/SuperGluePretrainedNetwork,4049,Python,2020-03-17T19:32:12+00:00Z,https://github.com/magicleap/SuperGluePretrainedNetwork,GitHub,magicleap
deep-voice-conversion,Deep neural networks for voice conversion (voice style transfer) in Tensorflow,https://github.com/andabi/deep-voice-conversion,https://github.com/andabi/deep-voice-conversion,3938,Python,2017-10-16T08:36:10+00:00Z,https://github.com/andabi/deep-voice-conversion,GitHub,andabi
Lasagne,Lightweight library to build and train neural networks in Theano,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,3860,Python,2014-09-11T15:31:41+00:00Z,https://github.com/Lasagne/Lasagne,GitHub,Lasagne
deepvariant,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA sequencing data.,https://github.com/google/deepvariant,https://github.com/google/deepvariant,3757,Python,2017-11-23T01:56:22+00:00Z,https://github.com/google/deepvariant,GitHub,google
colornet,Neural Network to colorize grayscale images,https://github.com/pavelgonchar/colornet,https://github.com/pavelgonchar/colornet,3555,Python,2016-04-19T09:16:50+00:00Z,https://github.com/pavelgonchar/colornet,GitHub,pavelgonchar
colorization,"Automatic colorization using deep neural networks. ""Colorful Image Colorization."" In ECCV, 2016.",https://github.com/richzhang/colorization,https://github.com/richzhang/colorization,3458,Python,2016-03-26T02:33:33+00:00Z,https://github.com/richzhang/colorization,GitHub,richzhang
AutoRCCar,OpenCV Python Neural Network Autonomous RC Car,https://github.com/hamuchiwa/AutoRCCar,https://github.com/hamuchiwa/AutoRCCar,3347,Python,2015-07-06T18:35:55+00:00Z,https://github.com/hamuchiwa/AutoRCCar,GitHub,hamuchiwa
dm-haiku,JAX-based neural network library,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,3256,Python,2020-02-18T07:14:02+00:00Z,https://github.com/google-deepmind/dm-haiku,GitHub,google-deepmind
alpa,Training and serving large-scale neural networks with auto parallelization.,https://github.com/alpa-projects/alpa,https://github.com/alpa-projects/alpa,3178,Python,2021-02-22T03:21:23+00:00Z,https://github.com/alpa-projects/alpa,GitHub,alpa-projects
keras-vis,Neural network visualization toolkit for keras,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,2990,Python,2016-11-11T23:27:34+00:00Z,https://github.com/raghakot/keras-vis,GitHub,raghakot
flops-counter.pytorch,Flops counter for neural networks in pytorch framework,https://github.com/sovrasov/flops-counter.pytorch,https://github.com/sovrasov/flops-counter.pytorch,2983,Python,2018-08-17T09:54:59+00:00Z,https://github.com/sovrasov/flops-counter.pytorch,GitHub,sovrasov
foolbox,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX",https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,2970,Python,2017-06-14T13:05:48+00:00Z,https://github.com/bethgelab/foolbox,GitHub,bethgelab
neural-storyteller,A recurrent neural network for generating little stories about images,https://github.com/ryankiros/neural-storyteller,https://github.com/ryankiros/neural-storyteller,2960,Python,2015-10-28T19:38:46+00:00Z,https://github.com/ryankiros/neural-storyteller,GitHub,ryankiros
MinkowskiEngine,Minkowski Engine is an auto-diff neural network library for high-dimensional sparse tensors,https://github.com/NVIDIA/MinkowskiEngine,https://github.com/NVIDIA/MinkowskiEngine,2942,Python,2019-04-04T01:52:33+00:00Z,https://github.com/NVIDIA/MinkowskiEngine,GitHub,NVIDIA
equinox,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,2924,Python,2021-07-29T02:21:39+00:00Z,https://github.com/patrick-kidger/equinox,GitHub,patrick-kidger
svox2,Plenoxels: Radiance Fields without Neural Networks,https://github.com/sxyu/svox2,https://github.com/sxyu/svox2,2890,Python,2021-10-10T20:34:14+00:00Z,https://github.com/sxyu/svox2,GitHub,sxyu
neural-amp-modeler,Neural network emulator for guitar amplifiers.,https://github.com/sdatkinson/neural-amp-modeler,https://github.com/sdatkinson/neural-amp-modeler,2837,Python,2019-01-03T01:05:36+00:00Z,https://github.com/sdatkinson/neural-amp-modeler,GitHub,sdatkinson
nnabla,Neural Network Libraries,https://github.com/sony/nnabla,https://github.com/sony/nnabla,2774,Python,2017-06-26T01:07:10+00:00Z,https://github.com/sony/nnabla,GitHub,sony
Muon,Muon is an optimizer for hidden layers in neural networks,https://github.com/KellerJordan/Muon,https://github.com/KellerJordan/Muon,2705,Python,2024-11-09T03:29:45+00:00Z,https://github.com/KellerJordan/Muon,GitHub,KellerJordan
InvoiceNet,Deep neural network to extract intelligent information from invoice documents.,https://github.com/naiveHobo/InvoiceNet,https://github.com/naiveHobo/InvoiceNet,2690,Python,2018-07-01T11:25:57+00:00Z,https://github.com/naiveHobo/InvoiceNet,GitHub,naiveHobo
aimet,AIMET is a library that provides advanced quantization and compression techniques for trained neural network models.,https://github.com/qualcomm/aimet,https://github.com/qualcomm/aimet,2663,Python,2020-04-21T18:57:10+00:00Z,https://github.com/qualcomm/aimet,GitHub,qualcomm
char-rnn-tensorflow," Multi-layer Recurrent Neural Networks (LSTM, RNN) for character-level language models in Python using Tensorflow ",https://github.com/sherjilozair/char-rnn-tensorflow,https://github.com/sherjilozair/char-rnn-tensorflow,2659,Python,2015-11-27T12:37:00+00:00Z,https://github.com/sherjilozair/char-rnn-tensorflow,GitHub,sherjilozair
HackingNeuralNetworks,A small course on exploiting and defending neural networks,https://github.com/Kayzaks/HackingNeuralNetworks,https://github.com/Kayzaks/HackingNeuralNetworks,2635,Python,2019-10-15T23:33:18+00:00Z,https://github.com/Kayzaks/HackingNeuralNetworks,GitHub,Kayzaks
Poker,"Fully functional Pokerbot that works on PartyPoker, PokerStars and GGPoker, scraping tables with Open-CV (adaptable via gui) or neural network and making decisions based on a genetic algorithm and montecarlo simulation for poker equity calculation. Binaries can be downloaded with this link:",https://github.com/dickreuter/Poker,https://github.com/dickreuter/Poker,2425,Python,2016-03-29T23:58:12+00:00Z,https://github.com/dickreuter/Poker,GitHub,dickreuter
chemprop,Message Passing Neural Networks for Molecule Property Prediction,https://github.com/chemprop/chemprop,https://github.com/chemprop/chemprop,2403,Python,2019-01-25T23:33:22+00:00Z,https://github.com/chemprop/chemprop,GitHub,chemprop
spektral,Graph Neural Networks with Keras and Tensorflow 2.,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,2395,Python,2019-01-17T11:19:10+00:00Z,https://github.com/danielegrattarola/spektral,GitHub,danielegrattarola
micronet,"micronet, a model compression and deploy lib. compression: 1、quantization: quantization-aware-training(QAT), High-Bit(>2b)(DoReFa/Quantization and Training of Neural Networks for Efficient Integer-Arithmetic-Only Inference)、Low-Bit(≤2b)/Ternary and Binary(TWN/BNN/XNOR-Net); post-training-quantization(PTQ), 8-bit(tensorrt); 2、 pruning: normal、regular and group convolutional channel pruning; 3、 group convolution structure; 4、batch-normalization fuse for quantization. deploy: tensorrt, fp32/fp16/int8(ptq-calibration)、op-adapt(upsample)、dynamic_shape",https://github.com/666DZY666/micronet,https://github.com/666DZY666/micronet,2266,Python,2019-12-04T15:56:29+00:00Z,https://github.com/666DZY666/micronet,GitHub,666DZY666
mt-dnn,Multi-Task Deep Neural Networks for Natural Language Understanding,https://github.com/namisan/mt-dnn,https://github.com/namisan/mt-dnn,2260,Python,2019-02-19T22:58:26+00:00Z,https://github.com/namisan/mt-dnn,GitHub,namisan
image-quality-assessment,Convolutional Neural Networks to predict the aesthetic and technical quality of images.,https://github.com/idealo/image-quality-assessment,https://github.com/idealo/image-quality-assessment,2243,Python,2018-06-12T14:46:09+00:00Z,https://github.com/idealo/image-quality-assessment,GitHub,idealo
3DUnetCNN,Pytorch 3D U-Net Convolution Neural Network (CNN) designed for medical image segmentation,https://github.com/ellisdg/3DUnetCNN,https://github.com/ellisdg/3DUnetCNN,2222,Python,2017-02-01T19:24:34+00:00Z,https://github.com/ellisdg/3DUnetCNN,GitHub,ellisdg
sparseml,"Libraries for applying sparsification recipes to neural networks with a few lines of code, enabling faster and smaller models",https://github.com/neuralmagic/sparseml,https://github.com/neuralmagic/sparseml,2144,Python,2020-12-11T14:07:30+00:00Z,https://github.com/neuralmagic/sparseml,GitHub,neuralmagic
Neural-Photo-Editor,A simple interface for editing natural photos with generative neural networks.,https://github.com/ajbrock/Neural-Photo-Editor,https://github.com/ajbrock/Neural-Photo-Editor,2074,Python,2016-09-21T14:53:36+00:00Z,https://github.com/ajbrock/Neural-Photo-Editor,GitHub,ajbrock
Attention-Gated-Networks,Use of Attention Gates in a Convolutional Neural Network / Medical Image Classification and Segmentation,https://github.com/ozan-oktay/Attention-Gated-Networks,https://github.com/ozan-oktay/Attention-Gated-Networks,2063,Python,2018-04-02T21:50:07+00:00Z,https://github.com/ozan-oktay/Attention-Gated-Networks,GitHub,ozan-oktay
ai4animationpy,A Python framework for AI-driven character animation using neural networks.,https://github.com/facebookresearch/ai4animationpy,https://github.com/facebookresearch/ai4animationpy,2046,Python,2026-02-03T18:18:34+00:00Z,https://github.com/facebookresearch/ai4animationpy,GitHub,facebookresearch
person-blocker,"Automatically ""block"" people in images (like Black Mirror) using a pretrained neural network.",https://github.com/minimaxir/person-blocker,https://github.com/minimaxir/person-blocker,2013,Python,2018-03-26T14:10:47+00:00Z,https://github.com/minimaxir/person-blocker,GitHub,minimaxir
video-nonlocal-net,Non-local Neural Networks for Video Classification,https://github.com/facebookresearch/video-nonlocal-net,https://github.com/facebookresearch/video-nonlocal-net,1992,Python,2018-01-26T20:31:43+00:00Z,https://github.com/facebookresearch/video-nonlocal-net,GitHub,facebookresearch
deepvoice3_pytorch,PyTorch implementation of convolutional neural networks-based text-to-speech synthesis models,https://github.com/r9y9/deepvoice3_pytorch,https://github.com/r9y9/deepvoice3_pytorch,1978,Python,2017-10-31T12:31:44+00:00Z,https://github.com/r9y9/deepvoice3_pytorch,GitHub,r9y9
biaxial-rnn-music-composition,A recurrent neural network designed to generate classical music.,https://github.com/danieldjohnson/biaxial-rnn-music-composition,https://github.com/danieldjohnson/biaxial-rnn-music-composition,1926,Python,2015-08-03T07:50:00+00:00Z,https://github.com/danieldjohnson/biaxial-rnn-music-composition,GitHub,danieldjohnson
lstm,"Minimal, clean example of lstm neural network training in python, for learning purposes.  ",https://github.com/nicodjimenez/lstm,https://github.com/nicodjimenez/lstm,1902,Python,2015-07-19T18:03:59+00:00Z,https://github.com/nicodjimenez/lstm,GitHub,nicodjimenez
GraphGym,Platform for designing and evaluating Graph Neural Networks (GNN),https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,1899,Python,2020-10-14T05:01:35+00:00Z,https://github.com/snap-stanford/GraphGym,GitHub,snap-stanford
penzai,"A JAX research toolkit for building, editing, and visualizing neural networks.",https://github.com/google-deepmind/penzai,https://github.com/google-deepmind/penzai,1893,Python,2024-04-04T01:13:03+00:00Z,https://github.com/google-deepmind/penzai,GitHub,google-deepmind
deepgaze,"Computer Vision library for human-computer interaction. It implements Head Pose and Gaze Direction Estimation Using Convolutional Neural Networks, Skin Detection through Backprojection, Motion Detection and Tracking, Saliency Map.",https://github.com/mpatacchiola/deepgaze,https://github.com/mpatacchiola/deepgaze,1874,Python,2016-03-08T13:35:01+00:00Z,https://github.com/mpatacchiola/deepgaze,GitHub,mpatacchiola
hiddenlayer,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,1867,Python,2018-05-18T22:34:51+00:00Z,https://github.com/waleedka/hiddenlayer,GitHub,waleedka
deep-anpr,Using neural networks to build an automatic number plate recognition system,https://github.com/matthewearl/deep-anpr,https://github.com/matthewearl/deep-anpr,1860,Python,2016-05-02T16:29:33+00:00Z,https://github.com/matthewearl/deep-anpr,GitHub,matthewearl
kinetics-i3d,Convolutional neural network model for video classification trained on the Kinetics dataset.,https://github.com/google-deepmind/kinetics-i3d,https://github.com/google-deepmind/kinetics-i3d,1839,Python,2017-08-02T12:23:13+00:00Z,https://github.com/google-deepmind/kinetics-i3d,GitHub,google-deepmind
ChineseNER,A neural network model for Chinese named entity recognition ,https://github.com/zjy-ucas/ChineseNER,https://github.com/zjy-ucas/ChineseNER,1828,Python,2017-01-31T08:51:11+00:00Z,https://github.com/zjy-ucas/ChineseNER,GitHub,zjy-ucas
ppq,PPL Quantization Tool (PPQ) is a powerful offline neural network quantization tool.,https://github.com/OpenPPL/ppq,https://github.com/OpenPPL/ppq,1806,Python,2021-12-30T11:19:31+00:00Z,https://github.com/OpenPPL/ppq,GitHub,OpenPPL
WeightWatcher,The WeightWatcher tool for predicting the accuracy of   Deep Neural Networks,https://github.com/CalculatedContent/WeightWatcher,https://github.com/CalculatedContent/WeightWatcher,1762,Python,2018-11-28T19:40:08+00:00Z,https://github.com/CalculatedContent/WeightWatcher,GitHub,CalculatedContent
vocal-remover,Vocal Remover using Deep Neural Networks,https://github.com/tsurumeso/vocal-remover,https://github.com/tsurumeso/vocal-remover,1750,Python,2019-07-21T12:14:04+00:00Z,https://github.com/tsurumeso/vocal-remover,GitHub,tsurumeso
MeshCNN,Convolutional Neural Network for 3D meshes in PyTorch,https://github.com/ranahanocka/MeshCNN,https://github.com/ranahanocka/MeshCNN,1729,Python,2019-05-06T22:48:52+00:00Z,https://github.com/ranahanocka/MeshCNN,GitHub,ranahanocka
awesome-self-supervised-gnn,Papers about pretraining and self-supervised learning on Graph Neural Networks (GNN).,https://github.com/ChandlerBang/awesome-self-supervised-gnn,https://github.com/ChandlerBang/awesome-self-supervised-gnn,1728,Python,2020-05-27T01:59:36+00:00Z,https://github.com/ChandlerBang/awesome-self-supervised-gnn,GitHub,ChandlerBang
NeuroNER,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,1723,Python,2017-03-07T01:24:15+00:00Z,https://github.com/Franck-Dernoncourt/NeuroNER,GitHub,Franck-Dernoncourt
graph4nlp,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website (https://dlg4nlp.github.io/index.html) for various learning resources! ,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,1689,Python,2020-07-16T03:28:48+00:00Z,https://github.com/graph4ai/graph4nlp,GitHub,graph4ai
bindsnet,Simulation of spiking neural networks (SNNs) using PyTorch.,https://github.com/BindsNET/bindsnet,https://github.com/BindsNET/bindsnet,1685,Python,2018-02-09T19:42:37+00:00Z,https://github.com/BindsNET/bindsnet,GitHub,BindsNET
handtracking,Building a Real-time Hand-Detector using Neural Networks (SSD) on Tensorflow,https://github.com/victordibia/handtracking,https://github.com/victordibia/handtracking,1670,Python,2017-11-26T05:47:39+00:00Z,https://github.com/victordibia/handtracking,GitHub,victordibia
uis-rnn,"This is the library for the Unbounded Interleaved-State Recurrent Neural Network (UIS-RNN) algorithm, corresponding to the paper Fully Supervised Speaker Diarization.",https://github.com/google/uis-rnn,https://github.com/google/uis-rnn,1588,Python,2018-10-23T08:13:24+00:00Z,https://github.com/google/uis-rnn,GitHub,google
PyTorch-BayesianCNN,Bayesian Convolutional Neural Network with Variational Inference based on Bayes by Backprop in PyTorch. ,https://github.com/kumar-shridhar/PyTorch-BayesianCNN,https://github.com/kumar-shridhar/PyTorch-BayesianCNN,1573,Python,2018-07-27T13:00:45+00:00Z,https://github.com/kumar-shridhar/PyTorch-BayesianCNN,GitHub,kumar-shridhar
brevitas,Brevitas: neural network quantization in PyTorch,https://github.com/Xilinx/brevitas,https://github.com/Xilinx/brevitas,1553,Python,2018-07-10T22:37:01+00:00Z,https://github.com/Xilinx/brevitas,GitHub,Xilinx
arl-eegmodels,"This is the Army Research Laboratory (ARL) EEGModels Project: A Collection of Convolutional Neural Network (CNN) models for EEG signal classification, using Keras and Tensorflow",https://github.com/vlawhern/arl-eegmodels,https://github.com/vlawhern/arl-eegmodels,1540,Python,2018-05-16T00:56:36+00:00Z,https://github.com/vlawhern/arl-eegmodels,GitHub,vlawhern
NN-CUDA-Example,Several simple examples for popular neural network toolkits calling custom CUDA operators.,https://github.com/godweiyang/NN-CUDA-Example,https://github.com/godweiyang/NN-CUDA-Example,1538,Python,2021-03-18T13:27:51+00:00Z,https://github.com/godweiyang/NN-CUDA-Example,GitHub,godweiyang
gnn,TensorFlow GNN is a library to build Graph Neural Networks on the TensorFlow platform.,https://github.com/tensorflow/gnn,https://github.com/tensorflow/gnn,1538,Python,2021-08-10T20:21:44+00:00Z,https://github.com/tensorflow/gnn,GitHub,tensorflow
streaming,A Data Streaming Library for Efficient Neural Network Training,https://github.com/mosaicml/streaming,https://github.com/mosaicml/streaming,1534,Python,2022-06-09T13:36:54+00:00Z,https://github.com/mosaicml/streaming,GitHub,mosaicml
PINNpapers,Must-read Papers on Physics-Informed Neural Networks.,https://github.com/idrl-lab/PINNpapers,https://github.com/idrl-lab/PINNpapers,1523,Python,2021-08-09T06:49:47+00:00Z,https://github.com/idrl-lab/PINNpapers,GitHub,idrl-lab
jraph,A Graph Neural Network Library in Jax,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,1473,Python,2020-11-23T10:27:12+00:00Z,https://github.com/google-deepmind/jraph,GitHub,google-deepmind
bittensor,Internet-scale Neural Networks,https://github.com/RaoFoundation/bittensor,https://github.com/RaoFoundation/bittensor,1466,Python,2020-07-28T23:12:38+00:00Z,https://github.com/RaoFoundation/bittensor,GitHub,RaoFoundation
cnn-lstm-bilstm-deepcnn-clstm-in-pytorch,In PyTorch Learing Neural Networks Likes CNN、BiLSTM,https://github.com/dalinvip/cnn-lstm-bilstm-deepcnn-clstm-in-pytorch,https://github.com/dalinvip/cnn-lstm-bilstm-deepcnn-clstm-in-pytorch,1450,Python,2017-07-28T11:45:58+00:00Z,https://github.com/dalinvip/cnn-lstm-bilstm-deepcnn-clstm-in-pytorch,GitHub,dalinvip
ComfyUI_VNCCS,"Visual Novel Character Creation Suite is a comprehensive tool for creating character sprites for visual novels. It allows you to create unique characters with a consistent appearance across all images, which was previously a challenging task when using neural networks.",https://github.com/AHEKOT/ComfyUI_VNCCS,https://github.com/AHEKOT/ComfyUI_VNCCS,1448,Python,2025-09-27T22:45:45+00:00Z,https://github.com/AHEKOT/ComfyUI_VNCCS,GitHub,AHEKOT
DCRNN,Implementation of Diffusion Convolutional Recurrent Neural Network in Tensorflow,https://github.com/liyaguang/DCRNN,https://github.com/liyaguang/DCRNN,1431,Python,2017-12-08T01:32:19+00:00Z,https://github.com/liyaguang/DCRNN,GitHub,liyaguang
ECANet,Code for ECA-Net: Efficient Channel Attention for Deep Convolutional Neural Networks,https://github.com/BangguWu/ECANet,https://github.com/BangguWu/ECANet,1413,Python,2019-09-15T07:05:38+00:00Z,https://github.com/BangguWu/ECANet,GitHub,BangguWu
3D-R2N2,Single/multi view image(s) to voxel reconstruction using a recurrent neural network,https://github.com/chrischoy/3D-R2N2,https://github.com/chrischoy/3D-R2N2,1410,Python,2016-08-06T21:46:43+00:00Z,https://github.com/chrischoy/3D-R2N2,GitHub,chrischoy
NiftyNet,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-guided therapy,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,1377,Python,2017-08-30T07:55:43+00:00Z,https://github.com/NifTK/NiftyNet,GitHub,NifTK
retina-unet,Retina blood vessel segmentation with a convolutional neural network,https://github.com/orobix/retina-unet,https://github.com/orobix/retina-unet,1351,Python,2016-08-12T10:46:14+00:00Z,https://github.com/orobix/retina-unet,GitHub,orobix
city2graph,Transform geospatial relations into graphs for Graph Neural Networks and spatial network analysis,https://github.com/c2g-dev/city2graph,https://github.com/c2g-dev/city2graph,1330,Python,2025-01-17T16:13:41+00:00Z,https://github.com/c2g-dev/city2graph,GitHub,c2g-dev
svoice,"We provide a PyTorch implementation of the paper Voice Separation with an Unknown Number of Multiple Speakers In which, we present a new method for separating a mixed audio sequence, in which multiple voices speak simultaneously. The new method employs gated neural networks that are trained to separate the voices at multiple processing steps, while maintaining the speaker in each output channel fixed. A different model is trained for every number of possible speakers, and the model with the largest number of speakers is employed to select the actual number of speakers in a given sample. Our method greatly outperforms the current state of the art, which, as we show, is not competitive for more than two speakers. ",https://github.com/facebookresearch/svoice,https://github.com/facebookresearch/svoice,1317,Python,2020-11-19T16:37:28+00:00Z,https://github.com/facebookresearch/svoice,GitHub,facebookresearch
brainstorm,"Fast, flexible and fun neural networks.",https://github.com/IDSIA/brainstorm,https://github.com/IDSIA/brainstorm,1314,Python,2014-10-25T10:20:48+00:00Z,https://github.com/IDSIA/brainstorm,GitHub,IDSIA
nn4nlp-code,Code Samples from Neural Networks for NLP,https://github.com/neubig/nn4nlp-code,https://github.com/neubig/nn4nlp-code,1312,Python,2017-08-27T23:34:26+00:00Z,https://github.com/neubig/nn4nlp-code,GitHub,neubig
gcForest,This is the official implementation for the paper 'Deep forest: Towards an alternative to deep neural networks',https://github.com/kingfengji/gcForest,https://github.com/kingfengji/gcForest,1312,Python,2017-06-01T06:23:57+00:00Z,https://github.com/kingfengji/gcForest,GitHub,kingfengji
innvestigate,A toolbox to iNNvestigate neural networks' predictions!,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,1308,Python,2017-12-13T18:11:20+00:00Z,https://github.com/albermax/innvestigate,GitHub,albermax
word-rnn-tensorflow,"Multi-layer Recurrent Neural Networks (LSTM, RNN) for word-level language models in Python using TensorFlow.",https://github.com/hunkim/word-rnn-tensorflow,https://github.com/hunkim/word-rnn-tensorflow,1295,Python,2016-04-28T09:11:29+00:00Z,https://github.com/hunkim/word-rnn-tensorflow,GitHub,hunkim
eyeballer,Convolutional neural network for analyzing pentest screenshots,https://github.com/BishopFox/eyeballer,https://github.com/BishopFox/eyeballer,1287,Python,2019-03-06T22:55:59+00:00Z,https://github.com/BishopFox/eyeballer,GitHub,BishopFox
powerful-gnns,How Powerful are Graph Neural Networks?,https://github.com/weihua916/powerful-gnns,https://github.com/weihua916/powerful-gnns,1286,Python,2018-12-26T18:37:44+00:00Z,https://github.com/weihua916/powerful-gnns,GitHub,weihua916
CapsGNN,"A PyTorch implementation of ""Capsule Graph Neural Network"" (ICLR 2019).",https://github.com/benedekrozemberczki/CapsGNN,https://github.com/benedekrozemberczki/CapsGNN,1277,Python,2019-01-29T18:57:25+00:00Z,https://github.com/benedekrozemberczki/CapsGNN,GitHub,benedekrozemberczki
e3nn,A modular framework for neural networks with Euclidean symmetry,https://github.com/e3nn/e3nn,https://github.com/e3nn/e3nn,1270,Python,2020-01-31T13:06:42+00:00Z,https://github.com/e3nn/e3nn,GitHub,e3nn
cnn-watermark-removal,Fully convolutional deep neural network to remove transparent overlays from images,https://github.com/marcbelmont/cnn-watermark-removal,https://github.com/marcbelmont/cnn-watermark-removal,1270,Python,2017-09-30T14:30:05+00:00Z,https://github.com/marcbelmont/cnn-watermark-removal,GitHub,marcbelmont
gnes,"GNES is Generic Neural Elastic Search, a cloud-native semantic search system based on deep neural network. ",https://github.com/gnes-ai/gnes,https://github.com/gnes-ai/gnes,1265,Python,2019-07-08T08:31:09+00:00Z,https://github.com/gnes-ai/gnes,GitHub,gnes-ai
pytorch-qrnn,PyTorch implementation of the Quasi-Recurrent Neural Network - up to 16 times faster than NVIDIA's cuDNN LSTM,https://github.com/salesforce/pytorch-qrnn,https://github.com/salesforce/pytorch-qrnn,1263,Python,2017-09-27T20:16:39+00:00Z,https://github.com/salesforce/pytorch-qrnn,GitHub,salesforce
audio-super-res,Audio super resolution using neural networks,https://github.com/kuleshov/audio-super-res,https://github.com/kuleshov/audio-super-res,1262,Python,2017-03-13T02:47:00+00:00Z,https://github.com/kuleshov/audio-super-res,GitHub,kuleshov
ann-visualizer,A python library for visualizing Artificial Neural Networks (ANN),https://github.com/RedaOps/ann-visualizer,https://github.com/RedaOps/ann-visualizer,1249,Python,2018-03-27T18:05:44+00:00Z,https://github.com/RedaOps/ann-visualizer,GitHub,RedaOps
audio-webui,A webui for different audio related Neural Networks,https://github.com/gitmylo/audio-webui,https://github.com/gitmylo/audio-webui,1242,Python,2023-05-05T14:48:50+00:00Z,https://github.com/gitmylo/audio-webui,GitHub,gitmylo
HAN,Heterogeneous Graph Neural Network,https://github.com/Jhy1993/HAN,https://github.com/Jhy1993/HAN,1214,Python,2019-02-07T02:48:00+00:00Z,https://github.com/Jhy1993/HAN,GitHub,Jhy1993
